N,g(N)
53258,0
53260,0
53262,0
53264,0
53266,0
53268,0
53270,0
53272,0
53274,0
53276,0
53278,0
53280,0
53282,0
53284,0
53286,0
53288,0
53290,0
53292,0
53294,0
53296,0
53298,0
53300,0
53302,0
53304,0
53306,0
53308,0
53310,0
53312,0
53314,0
53316,0
53318,0
53320,0
53322,0
53324,0
53326,0
53328,0
53330,0
53332,0
53334,0
53336,0
53338,0
53340,0
53342,0
53344,0
53346,0
53348,0
53350,0
53352,0
53354,0
53356,0
53358,0
53360,0
53362,0
53364,0
53366,0
53368,0
53370,0
53372,0
53374,0
53376,0
53378,0
53380,0
53382,0
53384,0
53386,0
53388,0
53390,0
53392,0
53394,0
53396,0
53398,0
53400,0
53402,0
53404,0
53406,0
53408,0
53410,0
53412,0
53414,0
53416,0
53418,0
53420,0
53422,0
53424,0
53426,0
53428,0
53430,0
53432,0
53434,0
53436,0
53438,0
53440,0
53442,0
53444,0
53446,0
53448,0
53450,0
53452,0
53454,0
53456,0
53458,0
53460,0
53462,0
53464,0
53466,0
53468,0
53470,0
53472,0
53474,0
53476,0
53478,0
53480,0
53482,0
53484,0
53486,0
53488,0
53490,0
53492,0
53494,0
53496,0
53498,0
53500,0
53502,0
53504,0
53506,0
53508,0
53510,0
53512,0
53514,0
53516,0
53518,0
53520,0
53522,0
53524,0
53526,0
53528,0
53530,0
53532,0
53534,0
53536,0
53538,0
53540,0
53542,0
53544,0
53546,0
53548,0
53550,0
53552,0
53554,0
53556,0
53558,0
53560,0
53562,0
53564,0
53566,0
53568,0
53570,0
53572,0
53574,0
53576,0
53578,0
53580,0
53582,0
53584,0
53586,0
53588,0
53590,0
53592,0
53594,0
53596,0
53598,0
53600,0
53602,0
53604,0
53606,0
53608,0
53610,0
53612,0
53614,0
53616,0
53618,0
53620,0
53622,0
53624,0
53626,0
53628,0
53630,0
53632,0
53634,0
53636,0
53638,0
53640,0
53642,0
53644,0
53646,0
53648,0
53650,0
53652,0
53654,0
53656,0
53658,0
53660,0
53662,0
53664,0
53666,0
53668,0
53670,0
53672,0
53674,0
53676,0
53678,0
53680,0
53682,0
53684,0
53686,0
53688,0
53690,0
53692,0
53694,0
53696,0
53698,0
53700,0
53702,0
53704,0
53706,0
53708,0
53710,0
53712,0
53714,0
53716,0
53718,0
53720,0
53722,0
53724,0
53726,0
53728,0
53730,0
53732,0
53734,0
53736,0
53738,0
53740,0
53742,0
53744,0
53746,0
53748,0
53750,0
53752,0
53754,0
53756,0
53758,0
53760,0
53762,0
53764,0
53766,0
53768,0
53770,0
53772,0
53774,0
53776,0
53778,0
53780,0
53782,0
53784,0
53786,0
53788,0
53790,0
53792,0
53794,0
53796,0
53798,0
53800,0
53802,0
53804,0
53806,0
53808,0
53810,0
53812,0
53814,0
53816,0
53818,0
53820,0
53822,0
53824,0
53826,0
53828,0
53830,0
53832,0
53834,0
53836,0
53838,0
53840,0
53842,0
53844,0
53846,0
53848,0
53850,0
53852,0
53854,0
53856,0
53858,0
53860,0
53862,0
53864,0
53866,0
53868,0
53870,0
53872,0
53874,0
53876,0
53878,0
53880,0
53882,0
53884,0
53886,0
53888,0
53890,0
53892,0
53894,0
53896,0
53898,0
53900,0
53902,0
53904,0
53906,0
53908,0
53910,0
53912,0
53914,0
53916,0
53918,0
53920,0
53922,0
53924,0
53926,0
53928,0
53930,0
53932,0
53934,0
53936,0
53938,0
53940,0
53942,0
53944,0
53946,0
53948,0
53950,0
53952,0
53954,0
53956,0
53958,0
53960,0
53962,0
53964,0
53966,0
53968,0
53970,0
53972,0
53974,0
53976,0
53978,0
53980,0
53982,0
53984,0
53986,0
53988,0
53990,0
53992,0
53994,0
53996,0
53998,0
54000,0
54002,0
54004,0
54006,0
54008,0
54010,0
54012,0
54014,0
54016,0
54018,0
54020,0
54022,0
54024,0
54026,0
54028,0
54030,0
54032,0
54034,0
54036,0
54038,0
54040,0
54042,0
54044,0
54046,0
54048,0
54050,0
54052,0
54054,0
54056,0
54058,0
54060,0
54062,0
54064,0
54066,0
54068,0
54070,0
54072,0
54074,0
54076,0
54078,0
54080,0
54082,0
54084,0
54086,0
54088,0
54090,0
54092,0
54094,0
54096,0
54098,0
54100,0
54102,0
54104,0
54106,0
54108,0
54110,0
54112,0
54114,0
54116,0
54118,0
54120,0
54122,0
54124,0
54126,0
54128,0
54130,0
54132,0
54134,0
54136,0
54138,0
54140,0
54142,0
54144,0
54146,0
54148,0
54150,0
54152,0
54154,0
54156,0
54158,0
54160,0
54162,0
54164,0
54166,0
54168,0
54170,0
54172,0
54174,0
54176,0
54178,0
54180,0
54182,0
54184,0
54186,0
54188,0
54190,0
54192,0
54194,0
54196,0
54198,0
54200,0
54202,0
54204,0
54206,0
54208,0
54210,0
54212,0
54214,0
54216,0
54218,0
54220,0
54222,0
54224,0
54226,0
54228,0
54230,0
54232,0
54234,0
54236,0
54238,0
54240,0
54242,0
54244,0
54246,0
54248,0
54250,0
54252,0
54254,0
54256,0
54258,0
54260,0
54262,0
54264,0
54266,0
54268,0
54270,0
54272,0
54274,0
54276,0
54278,0
54280,0
54282,0
54284,0
54286,0
54288,0
54290,0
54292,0
54294,0
54296,0
54298,0
54300,0
54302,0
54304,0
54306,0
54308,0
54310,0
54312,0
54314,0
54316,0
54318,0
54320,0
54322,0
54324,0
54326,0
54328,0
54330,0
54332,0
54334,0
54336,0
54338,0
54340,0
54342,0
54344,0
54346,0
54348,0
54350,0
54352,0
54354,0
54356,0
54358,0
54360,0
54362,0
54364,0
54366,0
54368,0
54370,0
54372,0
54374,0
54376,0
54378,0
54380,0
54382,0
54384,0
54386,0
54388,0
54390,0
54392,0
54394,0
54396,0
54398,0
54400,0
54402,0
54404,0
54406,0
54408,0
54410,0
54412,0
54414,0
54416,0
54418,0
54420,0
54422,0
54424,0
54426,0
54428,0
54430,0
54432,0
54434,0
54436,0
54438,0
54440,0
54442,0
54444,0
54446,0
54448,0
54450,0
54452,0
54454,0
54456,0
54458,0
54460,0
54462,0
54464,0
54466,0
54468,0
54470,0
54472,0
54474,0
54476,0
54478,0
54480,0
54482,0
54484,0
54486,0
54488,0
54490,0
54492,0
54494,0
54496,0
54498,0
54500,0
54502,0
54504,0
54506,0
54508,0
54510,0
54512,0
54514,0
54516,0
54518,0
54520,0
54522,0
54524,0
54526,0
54528,0
54530,0
54532,0
54534,0
54536,0
54538,0
54540,0
54542,0
54544,0
54546,0
54548,0
54550,0
54552,0
54554,0
54556,0
54558,0
54560,0
54562,0
54564,0
54566,0
54568,0
54570,0
54572,0
54574,0
54576,0
54578,0
54580,0
54582,0
54584,0
54586,0
54588,0
54590,0
54592,0
54594,0
54596,0
54598,0
54600,0
54602,0
54604,0
54606,0
54608,0
54610,0
54612,0
54614,0
54616,0
54618,0
54620,0
54622,0
54624,0
54626,0
54628,0
54630,0
54632,0
54634,0
54636,0
54638,0
54640,0
54642,0
54644,0
54646,0
54648,0
54650,0
54652,0
54654,0
54656,0
54658,0
54660,0
54662,0
54664,0
54666,0
54668,0
54670,0
54672,0
54674,0
54676,0
54678,0
54680,0
54682,0
54684,0
54686,0
54688,0
54690,0
54692,0
54694,0
54696,0
54698,0
54700,0
54702,0
54704,0
54706,0
54708,0
54710,0
54712,0
54714,0
54716,0
54718,0
54720,0
54722,0
54724,0
54726,0
54728,0
54730,0
54732,0
54734,0
54736,0
54738,0
54740,0
54742,0
54744,0
54746,0
54748,0
54750,0
54752,0
54754,0
54756,0
54758,0
54760,0
54762,0
54764,0
54766,0
54768,0
54770,0
54772,0
54774,0
54776,0
54778,0
54780,0
54782,0
54784,0
54786,0
54788,0
54790,0
54792,0
54794,0
54796,0
54798,0
54800,0
54802,0
54804,0
54806,0
54808,0
54810,0
54812,0
54814,0
54816,0
54818,0
54820,0
54822,0
54824,0
54826,0
54828,0
54830,0
54832,0
54834,0
54836,0
54838,0
54840,0
54842,0
54844,0
54846,0
54848,0
54850,0
54852,0
54854,0
54856,0
54858,0
54860,0
54862,0
54864,0
54866,0
54868,0
54870,0
54872,0
54874,0
54876,0
54878,0
54880,0
54882,0
54884,0
54886,0
54888,0
54890,0
54892,0
54894,0
54896,0
54898,0
54900,0
54902,0
54904,0
54906,0
54908,0
54910,0
54912,0
54914,0
54916,0
54918,0
54920,0
54922,0
54924,0
54926,0
54928,0
54930,0
54932,0
54934,0
54936,0
54938,0
54940,0
54942,0
54944,0
54946,0
54948,0
54950,0
54952,0
54954,0
54956,0
54958,0
54960,0
54962,0
54964,0
54966,0
54968,0
54970,0
54972,0
54974,0
54976,0
54978,0
54980,0
54982,0
54984,0
54986,0
54988,0
54990,0
54992,0
54994,0
54996,0
54998,0
55000,0
55002,0
55004,0
55006,0
55008,0
55010,0
55012,0
55014,0
55016,0
55018,0
55020,0
55022,0
55024,0
55026,0
55028,0
55030,0
55032,0
55034,0
55036,0
55038,0
55040,0
55042,0
55044,0
55046,0
55048,0
55050,0
55052,0
55054,0
55056,0
55058,0
55060,0
55062,0
55064,0
55066,0
55068,0
55070,0
55072,0
55074,0
55076,0
55078,0
55080,0
55082,0
55084,0
55086,0
55088,0
55090,0
55092,0
55094,0
55096,0
55098,0
55100,0
55102,0
55104,0
55106,0
55108,0
55110,0
55112,0
55114,0
55116,0
55118,0
55120,0
55122,0
55124,0
55126,0
55128,0
55130,0
55132,0
55134,0
55136,0
55138,0
55140,0
55142,0
55144,0
55146,0
55148,0
55150,0
55152,0
55154,0
55156,0
55158,0
55160,0
55162,0
55164,0
55166,0
55168,0
55170,0
55172,0
55174,0
55176,0
55178,0
55180,0
55182,0
55184,0
55186,0
55188,0
55190,0
55192,0
55194,0
55196,0
55198,0
55200,0
55202,0
55204,0
55206,0
55208,0
55210,0
55212,0
55214,0
55216,0
55218,0
55220,0
55222,0
55224,0
55226,0
55228,0
55230,0
55232,0
55234,0
55236,0
55238,0
55240,0
55242,0
55244,0
55246,0
55248,0
55250,0
55252,0
55254,0
55256,0
55258,0
55260,0
55262,0
55264,0
55266,0
55268,0
55270,0
55272,0
55274,0
55276,0
55278,0
55280,0
55282,0
55284,0
55286,0
55288,0
55290,0
55292,0
55294,0
55296,0
55298,0
55300,0
55302,0
55304,0
55306,0
55308,0
55310,0
55312,0
55314,0
55316,0
55318,0
55320,0
55322,0
55324,0
55326,0
55328,0
55330,0
55332,0
55334,0
55336,0
55338,0
55340,0
55342,0
55344,0
55346,0
55348,0
55350,0
55352,0
55354,0
55356,0
55358,0
55360,0
55362,0
55364,0
55366,0
55368,0
55370,0
55372,0
55374,0
55376,0
55378,0
55380,0
55382,0
55384,0
55386,0
55388,0
55390,0
55392,0
55394,0
55396,0
55398,0
55400,0
55402,0
55404,0
55406,0
55408,0
55410,0
55412,0
55414,0
55416,0
55418,0
55420,0
55422,0
55424,0
55426,0
55428,0
55430,0
55432,0
55434,0
55436,0
55438,0
55440,0
55442,0
55444,0
55446,0
55448,0
55450,0
55452,0
55454,0
55456,0
55458,0
55460,0
55462,0
55464,0
55466,0
55468,0
55470,0
55472,0
55474,0
55476,0
55478,0
55480,0
55482,0
55484,0
55486,0
55488,0
55490,0
55492,0
55494,0
55496,0
55498,0
55500,0
55502,0
55504,0
55506,0
55508,0
55510,0
55512,0
55514,0
55516,0
55518,0
55520,0
55522,0
55524,0
55526,0
55528,0
55530,0
55532,0
55534,0
55536,0
55538,0
55540,0
55542,0
55544,0
55546,0
55548,0
55550,0
55552,0
55554,0
55556,0
55558,0
55560,0
55562,0
55564,0
55566,0
55568,0
55570,0
55572,0
55574,0
55576,0
55578,0
55580,0
55582,0
55584,0
55586,0
55588,0
55590,0
55592,0
55594,0
55596,0
55598,0
55600,0
55602,0
55604,0
55606,0
55608,0
55610,0
55612,0
55614,0
55616,0
55618,0
55620,0
55622,0
55624,0
55626,0
55628,0
55630,0
55632,0
55634,0
55636,0
55638,0
55640,0
55642,0
55644,0
55646,0
55648,0
55650,0
55652,0
55654,0
55656,0
55658,0
55660,0
55662,0
55664,0
55666,0
55668,0
55670,0
55672,0
55674,0
55676,0
55678,0
55680,0
55682,0
55684,0
55686,0
55688,0
55690,0
55692,0
55694,0
55696,0
55698,0
55700,0
55702,0
55704,0
55706,0
55708,0
55710,0
55712,0
55714,0
55716,0
55718,0
55720,0
55722,0
55724,0
55726,0
55728,0
55730,0
55732,0
55734,0
55736,0
55738,0
55740,0
55742,0
55744,0
55746,0
55748,0
55750,0
55752,0
55754,0
55756,0
55758,0
55760,0
55762,0
55764,0
55766,0
55768,0
55770,0
55772,0
55774,0
55776,0
55778,0
55780,0
55782,0
55784,0
55786,0
55788,0
55790,0
55792,0
55794,0
55796,0
55798,0
55800,0
55802,0
55804,0
55806,0
55808,0
55810,0
55812,0
55814,0
55816,0
55818,0
55820,0
55822,0
55824,0
55826,0
55828,0
55830,0
55832,0
55834,0
55836,0
55838,0
55840,0
55842,0
55844,0
55846,0
55848,0
55850,0
55852,0
55854,0
55856,0
55858,0
55860,0
55862,0
55864,0
55866,0
55868,0
55870,0
55872,0
55874,0
55876,0
55878,0
55880,0
55882,0
55884,0
55886,0
55888,0
55890,0
55892,0
55894,0
55896,0
55898,0
55900,0
55902,0
55904,0
55906,0
55908,0
55910,0
55912,0
55914,0
55916,0
55918,0
55920,0
55922,0
55924,0
55926,0
55928,0
55930,0
55932,0
55934,0
55936,0
55938,0
55940,0
55942,0
55944,0
55946,0
55948,0
55950,0
55952,0
55954,0
55956,0
55958,0
55960,0
55962,0
55964,0
55966,0
55968,0
55970,0
55972,0
55974,0
55976,0
55978,0
55980,0
55982,0
55984,0
55986,0
55988,0
55990,0
55992,0
55994,0
55996,0
55998,0
56000,0
56002,0
56004,0
56006,0
56008,0
56010,0
56012,0
56014,0
56016,0
56018,0
56020,0
56022,0
56024,0
56026,0
56028,0
56030,0
56032,0
56034,0
56036,0
56038,0
56040,0
56042,0
56044,0
56046,0
56048,0
56050,0
56052,0
56054,0
56056,0
56058,0
56060,0
56062,0
56064,0
56066,0
56068,0
56070,0
56072,0
56074,0
56076,0
56078,0
56080,0
56082,0
56084,0
56086,0
56088,0
56090,0
56092,0
56094,0
56096,0
56098,0
56100,0
56102,0
56104,0
56106,0
56108,0
56110,0
56112,0
56114,0
56116,0
56118,0
56120,0
56122,0
56124,0
56126,0
56128,0
56130,0
56132,0
56134,0
56136,0
56138,0
56140,0
56142,0
56144,0
56146,0
56148,0
56150,0
56152,0
56154,0
56156,0
56158,0
56160,0
56162,0
56164,0
56166,0
56168,0
56170,0
56172,0
56174,0
56176,0
56178,0
56180,0
56182,0
56184,0
56186,0
56188,0
56190,0
56192,0
56194,0
56196,0
56198,0
56200,0
56202,0
56204,0
56206,0
56208,0
56210,0
56212,0
56214,0
56216,0
56218,0
56220,0
56222,0
56224,0
56226,0
56228,0
56230,0
56232,0
56234,0
56236,0
56238,0
56240,0
56242,0
56244,0
56246,0
56248,0
56250,0
56252,0
56254,0
56256,0
56258,0
56260,0
56262,0
56264,0
56266,0
56268,0
56270,0
56272,0
56274,0
56276,0
56278,0
56280,0
56282,0
56284,0
56286,0
56288,0
56290,0
56292,0
56294,0
56296,0
56298,0
56300,0
56302,0
56304,0
56306,0
56308,0
56310,0
56312,0
56314,0
56316,0
56318,0
56320,0
56322,0
56324,0
56326,0
56328,0
56330,0
56332,0
56334,0
56336,0
56338,0
56340,0
56342,0
56344,0
56346,0
56348,0
56350,0
56352,0
56354,0
56356,0
56358,0
56360,0
56362,0
56364,0
56366,0
56368,0
56370,0
56372,0
56374,0
56376,0
56378,0
56380,0
56382,0
56384,0
56386,0
56388,0
56390,0
56392,0
56394,0
56396,0
56398,0
56400,0
56402,0
56404,0
56406,0
56408,0
56410,0
56412,0
56414,0
56416,0
56418,0
56420,0
56422,0
56424,0
56426,0
56428,0
56430,0
56432,0
56434,0
56436,0
56438,0
56440,0
56442,0
56444,0
56446,0
56448,0
56450,0
56452,0
56454,0
56456,0
56458,0
56460,0
56462,0
56464,0
56466,0
56468,0
56470,0
56472,0
56474,0
56476,0
56478,0
56480,0
56482,0
56484,0
56486,0
56488,0
56490,0
56492,0
56494,0
56496,0
56498,0
56500,0
56502,0
56504,0
56506,0
56508,0
56510,0
56512,0
56514,0
56516,0
56518,0
56520,0
56522,0
56524,0
56526,0
56528,0
56530,0
56532,0
56534,0
56536,0
56538,0
56540,0
56542,0
56544,0
56546,0
56548,0
56550,0
56552,0
56554,0
56556,0
56558,0
56560,0
56562,0
56564,0
56566,0
56568,0
56570,0
56572,0
56574,0
56576,0
56578,0
56580,0
56582,0
56584,0
56586,0
56588,0
56590,0
56592,0
56594,0
56596,0
56598,0
56600,0
56602,0
56604,0
56606,0
56608,0
56610,0
56612,0
56614,0
56616,0
56618,0
56620,0
56622,0
56624,0
56626,0
56628,0
56630,0
56632,0
56634,0
56636,0
56638,0
56640,0
56642,0
56644,0
56646,0
56648,0
56650,0
56652,0
56654,0
56656,0
56658,0
56660,0
56662,0
56664,0
56666,0
56668,0
56670,0
56672,0
56674,0
56676,0
56678,0
56680,0
56682,0
56684,0
56686,0
56688,0
56690,0
56692,0
56694,0
56696,0
56698,0
56700,0
56702,0
56704,0
56706,0
56708,0
56710,0
56712,0
56714,0
56716,0
56718,0
56720,0
56722,0
56724,0
56726,0
56728,0
56730,0
56732,0
56734,0
56736,0
56738,0
56740,0
56742,0
56744,0
56746,0
56748,0
56750,0
56752,0
56754,0
56756,0
56758,0
56760,0
56762,0
56764,0
56766,0
56768,0
56770,0
56772,0
56774,0
56776,0
56778,0
56780,0
56782,0
56784,0
56786,0
56788,0
56790,0
56792,0
56794,0
56796,0
56798,0
56800,0
56802,0
56804,0
56806,0
56808,0
56810,0
56812,0
56814,0
56816,0
56818,0
56820,0
56822,0
56824,0
56826,0
56828,0
56830,0
56832,0
56834,0
56836,0
56838,0
56840,0
56842,0
56844,0
56846,0
56848,0
56850,0
56852,0
56854,0
56856,0
56858,0
56860,0
56862,0
56864,0
56866,0
56868,0
56870,0
56872,0
56874,0
56876,0
56878,0
56880,0
56882,0
56884,0
56886,0
56888,0
56890,0
56892,0
56894,0
56896,0
56898,0
56900,0
56902,0
56904,0
56906,0
56908,0
56910,0
56912,0
56914,0
56916,0
56918,0
56920,0
56922,0
56924,0
56926,0
56928,0
56930,0
56932,0
56934,0
56936,0
56938,0
56940,0
56942,0
56944,0
56946,0
56948,0
56950,0
56952,0
56954,0
56956,0
56958,0
56960,0
56962,0
56964,0
56966,0
56968,0
56970,0
56972,0
56974,0
56976,0
56978,0
56980,0
56982,0
56984,0
56986,0
56988,0
56990,0
56992,0
56994,0
56996,0
56998,0
57000,0
57002,0
57004,0
57006,0
57008,0
57010,0
57012,0
57014,0
57016,0
57018,0
57020,0
57022,0
57024,0
57026,0
57028,0
57030,0
57032,0
57034,0
57036,0
57038,0
57040,0
57042,0
57044,0
57046,0
57048,0
57050,0
57052,0
57054,0
57056,0
57058,0
57060,0
57062,0
57064,0
57066,0
57068,0
57070,0
57072,0
57074,0
57076,0
57078,0
57080,0
57082,0
57084,0
57086,0
57088,0
57090,0
57092,0
57094,0
57096,0
57098,0
57100,0
57102,0
57104,0
57106,0
57108,0
57110,0
57112,0
57114,0
57116,0
57118,0
57120,0
57122,0
57124,0
57126,0
57128,0
57130,0
57132,0
57134,0
57136,0
57138,0
57140,0
57142,0
57144,0
57146,0
57148,0
57150,0
57152,0
57154,0
57156,0
57158,0
57160,0
57162,0
57164,0
57166,0
57168,0
57170,0
57172,0
57174,0
57176,0
57178,0
57180,0
57182,0
57184,0
57186,0
57188,0
57190,0
57192,0
57194,0
57196,0
57198,0
57200,0
57202,0
57204,0
57206,0
57208,0
57210,0
57212,0
57214,0
57216,0
57218,0
57220,0
57222,0
57224,0
57226,0
57228,0
57230,0
57232,0
57234,0
57236,0
57238,0
57240,0
57242,0
57244,0
57246,0
57248,0
57250,0
57252,0
57254,0
57256,0
57258,0
57260,0
57262,0
57264,0
57266,0
57268,0
57270,0
57272,0
57274,0
57276,0
57278,0
57280,0
57282,0
57284,0
57286,0
57288,0
57290,0
57292,0
57294,0
57296,0
57298,0
57300,0
57302,0
57304,0
57306,0
57308,0
57310,0
57312,0
57314,0
57316,0
57318,0
57320,0
57322,0
57324,0
57326,0
57328,0
57330,0
57332,0
57334,0
57336,0
57338,0
57340,0
57342,0
57344,0
57346,0
57348,0
57350,0
57352,0
57354,0
57356,0
57358,0
57360,0
57362,0
57364,0
57366,0
57368,0
57370,0
57372,0
57374,0
57376,0
57378,0
57380,0
57382,0
57384,0
57386,0
57388,0
57390,0
57392,0
57394,0
57396,0
57398,0
57400,0
57402,0
57404,0
57406,0
57408,0
57410,0
57412,0
57414,0
57416,0
57418,0
57420,0
57422,0
57424,0
57426,0
57428,0
57430,0
57432,0
57434,0
57436,0
57438,0
57440,0
57442,0
57444,0
57446,0
57448,0
57450,0
57452,0
57454,0
57456,0
57458,0
57460,0
57462,0
57464,0
57466,0
57468,0
57470,0
57472,0
57474,0
57476,0
57478,0
57480,0
57482,0
57484,0
57486,0
57488,0
57490,0
57492,0
57494,0
57496,0
57498,0
57500,0
57502,0
57504,0
57506,0
57508,0
57510,0
57512,0
57514,0
57516,0
57518,0
57520,0
57522,0
57524,0
57526,0
57528,0
57530,0
57532,0
57534,0
57536,0
57538,0
57540,0
57542,0
57544,0
57546,0
57548,0
57550,0
57552,0
57554,0
57556,0
57558,0
57560,0
57562,0
57564,0
57566,0
57568,0
57570,0
57572,0
57574,0
57576,0
57578,0
57580,0
57582,0
57584,0
57586,0
57588,0
57590,0
57592,0
57594,0
57596,0
57598,0
57600,0
57602,0
57604,0
57606,0
57608,0
57610,0
57612,0
57614,0
57616,0
57618,0
57620,0
57622,0
57624,0
57626,0
57628,0
57630,0
57632,0
57634,0
57636,0
57638,0
57640,0
57642,0
57644,0
57646,0
57648,0
57650,0
57652,0
57654,0
57656,0
57658,0
57660,0
57662,0
57664,0
57666,0
57668,0
57670,0
57672,0
57674,0
57676,0
57678,0
57680,0
57682,0
57684,0
57686,0
57688,0
57690,0
57692,0
57694,0
57696,0
57698,0
57700,0
57702,0
57704,0
57706,0
57708,0
57710,0
57712,0
57714,0
57716,0
57718,0
57720,0
57722,0
57724,0
57726,0
57728,0
57730,0
57732,0
57734,0
57736,0
57738,0
57740,0
57742,0
57744,0
57746,0
57748,0
57750,0
57752,0
57754,0
57756,0
57758,0
57760,0
57762,0
57764,0
57766,0
57768,0
57770,0
57772,0
57774,0
57776,0
57778,0
57780,0
57782,0
57784,0
57786,0
57788,0
57790,0
57792,0
57794,0
57796,0
57798,0
57800,0
57802,0
57804,0
57806,0
57808,0
57810,0
57812,0
57814,0
57816,0
57818,0
57820,0
57822,0
57824,0
57826,0
57828,0
57830,0
57832,0
57834,0
57836,0
57838,0
57840,0
57842,0
57844,0
57846,0
57848,0
57850,0
57852,0
57854,0
57856,0
57858,0
57860,0
57862,0
57864,0
57866,0
57868,0
57870,0
57872,0
57874,0
57876,0
57878,0
57880,0
57882,0
57884,0
57886,0
57888,0
57890,0
57892,0
57894,0
57896,0
57898,0
57900,0
57902,0
57904,0
57906,0
57908,0
57910,0
57912,0
57914,0
57916,0
57918,0
57920,0
57922,0
57924,0
57926,0
57928,0
57930,0
57932,0
57934,0
57936,0
57938,0
57940,0
57942,0
57944,0
57946,0
57948,0
57950,0
57952,0
57954,0
57956,0
57958,0
57960,0
57962,0
57964,0
57966,0
57968,0
57970,0
57972,0
57974,0
57976,0
57978,0
57980,0
57982,0
57984,0
57986,0
57988,0
57990,0
57992,0
57994,0
57996,0
57998,0
58000,0
58002,0
58004,0
58006,0
58008,0
58010,0
58012,0
58014,0
58016,0
58018,0
58020,0
58022,0
58024,0
58026,0
58028,0
58030,0
58032,0
58034,0
58036,0
58038,0
58040,0
58042,0
58044,0
58046,0
58048,0
58050,0
58052,0
58054,0
58056,0
58058,0
58060,0
58062,0
58064,0
58066,0
58068,0
58070,0
58072,0
58074,0
58076,0
58078,0
58080,0
58082,0
58084,0
58086,0
58088,0
58090,0
58092,0
58094,0
58096,0
58098,0
58100,0
58102,0
58104,0
58106,0
58108,0
58110,0
58112,0
58114,0
58116,0
58118,0
58120,0
58122,0
58124,0
58126,0
58128,0
58130,0
58132,0
58134,0
58136,0
58138,0
58140,0
58142,0
58144,0
58146,0
58148,0
58150,0
58152,0
58154,0
58156,0
58158,0
58160,0
58162,0
58164,0
58166,0
58168,0
58170,0
58172,0
58174,0
58176,0
58178,0
58180,0
58182,0
58184,0
58186,0
58188,0
58190,0
58192,0
58194,0
58196,0
58198,0
58200,0
58202,0
58204,0
58206,0
58208,0
58210,0
58212,0
58214,0
58216,0
58218,0
58220,0
58222,0
58224,0
58226,0
58228,0
58230,0
58232,0
58234,0
58236,0
58238,0
58240,0
58242,0
58244,0
58246,0
58248,0
58250,0
58252,0
58254,0
58256,0
58258,0
58260,0
58262,0
58264,0
58266,0
58268,0
58270,0
58272,0
58274,0
58276,0
58278,0
58280,0
58282,0
58284,0
58286,0
58288,0
58290,0
58292,0
58294,0
58296,0
58298,0
58300,0
58302,0
58304,0
58306,0
58308,0
58310,0
58312,0
58314,0
58316,0
58318,0
58320,0
58322,0
58324,0
58326,0
58328,0
58330,0
58332,0
58334,0
58336,0
58338,0
58340,0
58342,0
58344,0
58346,0
58348,0
58350,0
58352,0
58354,0
58356,0
58358,0
58360,0
58362,0
58364,0
58366,0
58368,0
58370,0
58372,0
58374,0
58376,0
58378,0
58380,0
58382,0
58384,0
58386,0
58388,0
58390,0
58392,0
58394,0
58396,0
58398,0
58400,0
58402,0
58404,0
58406,0
58408,0
58410,0
58412,0
58414,0
58416,0
58418,0
58420,0
58422,0
58424,0
58426,0
58428,0
58430,0
58432,0
58434,0
58436,0
58438,0
58440,0
58442,0
58444,0
58446,0
58448,0
58450,0
58452,0
58454,0
58456,0
58458,0
58460,0
58462,0
58464,0
58466,0
58468,0
58470,0
58472,0
58474,0
58476,0
58478,0
58480,0
58482,0
58484,0
58486,0
58488,0
58490,0
58492,0
58494,0
58496,0
58498,0
58500,0
58502,0
58504,0
58506,0
58508,0
58510,0
58512,0
58514,0
58516,0
58518,0
58520,0
58522,0
58524,0
58526,0
58528,0
58530,0
58532,0
58534,0
58536,0
58538,0
58540,0
58542,0
58544,0
58546,0
58548,0
58550,0
58552,0
58554,0
58556,0
58558,0
58560,0
58562,0
58564,0
58566,0
58568,0
58570,0
58572,0
58574,0
58576,0
58578,0
58580,0
58582,0
58584,0
58586,0
58588,0
58590,0
58592,0
58594,0
58596,0
58598,0
58600,0
58602,0
58604,0
58606,0
58608,0
58610,0
58612,0
58614,0
58616,0
58618,0
58620,0
58622,0
58624,0
58626,0
58628,0
58630,0
58632,0
58634,0
58636,0
58638,0
58640,0
58642,0
58644,0
58646,0
58648,0
58650,0
58652,0
58654,0
58656,0
58658,0
58660,0
58662,0
58664,0
58666,0
58668,0
58670,0
58672,0
58674,0
58676,0
58678,0
58680,0
58682,0
58684,0
58686,0
58688,0
58690,0
58692,0
58694,0
58696,0
58698,0
58700,0
58702,0
58704,0
58706,0
58708,0
58710,0
58712,0
58714,0
58716,0
58718,0
58720,0
58722,0
58724,0
58726,0
58728,0
58730,0
58732,0
58734,0
58736,0
58738,0
58740,0
58742,0
58744,0
58746,0
58748,0
58750,0
58752,0
58754,0
58756,0
58758,0
58760,0
58762,0
58764,0
58766,0
58768,0
58770,0
58772,0
58774,0
58776,0
58778,0
58780,0
58782,0
58784,0
58786,0
58788,0
58790,0
58792,0
58794,0
58796,0
58798,0
58800,0
58802,0
58804,0
58806,0
58808,0
58810,0
58812,0
58814,0
58816,0
58818,0
58820,0
58822,0
58824,0
58826,0
58828,0
58830,0
58832,0
58834,0
58836,0
58838,0
58840,0
58842,0
58844,0
58846,0
58848,0
58850,0
58852,0
